Epsiode Cummulative Reward: 4957.555897533894, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2220.6156471967697, Episode Timestpes: 762,
Epsiode Cummulative Reward: 5553.637961030006, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5500.74616843462, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2239.0857985019684, Episode Timestpes: 455,
Epsiode Cummulative Reward: 7346.081976234913, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5945.708864033222, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2774.7201151251793, Episode Timestpes: 1658,
Epsiode Cummulative Reward: 5014.64544326067, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1639.6455048918724, Episode Timestpes: 395,
Epsiode Cummulative Reward: 2783.9551827311516, Episode Timestpes: 1331,
Epsiode Cummulative Reward: 3043.3768157958984, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5963.33946198225, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2782.2760801315308, Episode Timestpes: 1653,
Epsiode Cummulative Reward: 5412.593179762363, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1669.0298281311989, Episode Timestpes: 313,
Epsiode Cummulative Reward: 1656.4365468025208, Episode Timestpes: 514,
Epsiode Cummulative Reward: 2217.0506181120872, Episode Timestpes: 1337,
Epsiode Cummulative Reward: 5598.134245932102, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5604.850667357445, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1668.190279662609, Episode Timestpes: 651,
Epsiode Cummulative Reward: 7299.067076086998, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3049.2536789774895, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2211.380569279194, Episode Timestpes: 429,
Epsiode Cummulative Reward: 5656.063359320164, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2277.70519644022, Episode Timestpes: 333,
Epsiode Cummulative Reward: 2943.1955661177635, Episode Timestpes: 872,
Epsiode Cummulative Reward: 2766.066568672657, Episode Timestpes: 1195,
Epsiode Cummulative Reward: 5951.585734248161, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3483.30219745636, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5398.3208221793175, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4947.859225273132, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2764.6454694271088, Episode Timestpes: 2690,
Epsiode Cummulative Reward: 5546.081995010376, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5588.899171590805, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5603.171547114849, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3081.156670510769, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8332.555867433548, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5606.52976077795, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3515.2051693201065, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2771.9428721666336, Episode Timestpes: 1227,
Epsiode Cummulative Reward: 3043.3768076896667, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5595.615594804287, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1641.324611902237, Episode Timestpes: 558,
Epsiode Cummulative Reward: 1645.5223655700684, Episode Timestpes: 648,
Epsiode Cummulative Reward: 5939.832000911236, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4984.421556651592, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3150.8395140767097, Episode Timestpes: 1214,
Epsiode Cummulative Reward: 1426.3992374539375, Episode Timestpes: 326,
Epsiode Cummulative Reward: 2790.6715978980064, Episode Timestpes: 1449,
Epsiode Cummulative Reward: 2789.8320665359497, Episode Timestpes: 1046,
Epsiode Cummulative Reward: 8444.216299831867, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1645.5223677158356, Episode Timestpes: 458,
Epsiode Cummulative Reward: 2769.682801783085, Episode Timestpes: 720,
Epsiode Cummulative Reward: 355.9701449275017, Episode Timestpes: 134,
Epsiode Cummulative Reward: 2762.966386258602, Episode Timestpes: 619,
Epsiode Cummulative Reward: 2217.257437288761, Episode Timestpes: 578,
Epsiode Cummulative Reward: 363.5261149406433, Episode Timestpes: 74,
Epsiode Cummulative Reward: 5482.604152441025, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5644.309621095657, Episode Timestpes: 4173,
Epsiode Cummulative Reward: 346.73507130146027, Episode Timestpes: 98,
Epsiode Cummulative Reward: 2166.0447474718094, Episode Timestpes: 835,
Epsiode Cummulative Reward: 4943.283497035503, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 361.8470110297203, Episode Timestpes: 126,
Epsiode Cummulative Reward: 2889.738749563694, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8563.432727575302, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5653.544680297375, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2949.3469607830048, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3406.0633867383003, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3057.363970220089, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5448.185667216778, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5606.006799817085, Episode Timestpes: 4079,
Epsiode Cummulative Reward: 1444.029834806919, Episode Timestpes: 337,
Epsiode Cummulative Reward: 4702.332026958466, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2217.25744587183, Episode Timestpes: 597,
Epsiode Cummulative Reward: 1682.3057401180267, Episode Timestpes: 339,
Epsiode Cummulative Reward: 1659.7947539687157, Episode Timestpes: 367,
Epsiode Cummulative Reward: 5027.238724172115, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2788.7323516607285, Episode Timestpes: 1536,
Epsiode Cummulative Reward: 5008.768585085869, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1674.9066984057426, Episode Timestpes: 550,
Epsiode Cummulative Reward: 2236.5671367645264, Episode Timestpes: 303,
Epsiode Cummulative Reward: 5633.70942813158, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4991.977532446384, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2780.5969789624214, Episode Timestpes: 525,
Epsiode Cummulative Reward: 5632.555878579617, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1694.058360517025, Episode Timestpes: 514,
Epsiode Cummulative Reward: 5655.223794460297, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1652.238787829876, Episode Timestpes: 499,
Epsiode Cummulative Reward: 5954.943954586983, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2772.2014530301094, Episode Timestpes: 838,
Epsiode Cummulative Reward: 2794.8693551421165, Episode Timestpes: 1665,
Epsiode Cummulative Reward: 3069.402937233448, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5976.772301435471, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2956.902950644493, Episode Timestpes: 1151,
Epsiode Cummulative Reward: 2768.0036999583244, Episode Timestpes: 1803,
Epsiode Cummulative Reward: 1639.6455062031746, Episode Timestpes: 342,
Epsiode Cummulative Reward: 366.0447718501091, Episode Timestpes: 139,
Epsiode Cummulative Reward: 2207.182808160782, Episode Timestpes: 477,
Epsiode Cummulative Reward: 2795.4481402635574, Episode Timestpes: 1323,
Epsiode Cummulative Reward: 2769.682807266712, Episode Timestpes: 1281,
Epsiode Cummulative Reward: 4987.779760122299, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 6099.617492735386, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1664.8320696353912, Episode Timestpes: 367,
Epsiode Cummulative Reward: 5661.100639402866, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2778.0783239006996, Episode Timestpes: 1779,
Epsiode Cummulative Reward: 5585.019954502583, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2786.473841071129, Episode Timestpes: 1274,
Epsiode Cummulative Reward: 2977.891739189625, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2771.36190867424, Episode Timestpes: 998,
Epsiode Cummulative Reward: 3007.835033595562, Episode Timestpes: 2062,
Epsiode Cummulative Reward: 5555.317077815533, Episode Timestpes: 3399,
Epsiode Cummulative Reward: 2764.645478606224, Episode Timestpes: 1712,
Epsiode Cummulative Reward: 1079.6641653776169, Episode Timestpes: 188,
Epsiode Cummulative Reward: 2779.4981424212456, Episode Timestpes: 1570,
Epsiode Cummulative Reward: 2776.399226486683, Episode Timestpes: 608,
Epsiode Cummulative Reward: 5647.667821526527, Episode Timestpes: 3503,
Epsiode Cummulative Reward: 2792.350712954998, Episode Timestpes: 1325,
Epsiode Cummulative Reward: 5632.555872917175, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2213.8992287516594, Episode Timestpes: 463,
Epsiode Cummulative Reward: 1427.2387899756432, Episode Timestpes: 394,
Epsiode Cummulative Reward: 4924.8133598566055, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5600.65289324522, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3030.7835294008255, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4998.693952977657, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4915.5783069729805, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2773.0409972667694, Episode Timestpes: 1414,
Epsiode Cummulative Reward: 1640.3320481777191, Episode Timestpes: 437,
Epsiode Cummulative Reward: 3460.6342626810074, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5601.809444844723, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 336.62904500961304, Episode Timestpes: 89,
Epsiode Cummulative Reward: 4952.518602848053, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5940.95687019825, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5963.339474141598, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5654.696301341057, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3514.3656130433083, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2765.4850428700447, Episode Timestpes: 478,
Epsiode Cummulative Reward: 5625.839446902275, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5979.290960490704, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3884.608154594898, Episode Timestpes: 1672,
Epsiode Cummulative Reward: 5604.850664913654, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3061.8469616770744, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5584.701398491859, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5625.839456856251, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5016.324550807476, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3039.1790583133698, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4986.100655019283, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5963.339469134808, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5934.794694721699, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 356.80969774723053, Episode Timestpes: 96,
Epsiode Cummulative Reward: 3088.7126371860504, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2795.7089236974716, Episode Timestpes: 1528,
Epsiode Cummulative Reward: 1636.2872923016548, Episode Timestpes: 386,
Epsiode Cummulative Reward: 5588.059617400169, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5593.096926808357, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8320.025969684124, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5506.623053729534, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5650.186485886574, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3085.3544473052025, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2248.950636446476, Episode Timestpes: 490,
Epsiode Cummulative Reward: 5606.529764711857, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8518.096899330616, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5020.522303402424, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7881.716320455074, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5646.828263103962, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4962.593216240406, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2789.8320567011833, Episode Timestpes: 724,
Epsiode Cummulative Reward: 5659.421558737755, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2790.671607553959, Episode Timestpes: 945,
Epsiode Cummulative Reward: 5647.667817056179, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2777.819205582142, Episode Timestpes: 645,
Epsiode Cummulative Reward: 3047.5745747089386, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 355.0974696278572, Episode Timestpes: 96,
Epsiode Cummulative Reward: 5609.048423290253, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5606.006798923016, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3085.3544122576714, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5666.97752648592, Episode Timestpes: 3363,
Epsiode Cummulative Reward: 5631.716319382191, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4992.8170801997185, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5617.443938612938, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5638.432767987251, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5646.828258574009, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5977.611840188503, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5651.865589022636, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5536.846931576729, Episode Timestpes: 3904,
Epsiode Cummulative Reward: 5946.548427641392, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5642.104184627533, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5647.6678221821785, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5636.753639757633, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5614.085721731186, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7125.279747068882, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5678.731278002262, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5640.951390862465, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5606.5297602415085, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8492.118180513382, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 3014.832029223442, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9120.333222210407, Episode Timestpes: 3959,
Epsiode Cummulative Reward: 2204.664148569107, Episode Timestpes: 362,
Epsiode Cummulative Reward: 5004.570822715759, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5629.197694897652, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7228.5446810126305, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7376.305886030197, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5632.555878996849, Episode Timestpes: 4233,
Epsiode Cummulative Reward: 2998.0409812927246, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5604.011131942272, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1645.5223731398582, Episode Timestpes: 316,
Epsiode Cummulative Reward: 5613.24619948864, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4949.999934732914, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5640.111854374409, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5902.891681134701, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7184.887960970402, Episode Timestpes: 4385,
Epsiode Cummulative Reward: 4945.802152872086, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5617.443950176239, Episode Timestpes: 2942,
Epsiode Cummulative Reward: 5614.925297796726, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8534.887955725193, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2218.9365381598473, Episode Timestpes: 338,
Epsiode Cummulative Reward: 4937.40663510561, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5006.249919295311, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5818.936470031738, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2207.1828097701073, Episode Timestpes: 392,
Epsiode Cummulative Reward: 2279.171710371971, Episode Timestpes: 342,
Epsiode Cummulative Reward: 5665.298411667347, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5623.320806324482, Episode Timestpes: 3842,
Epsiode Cummulative Reward: 4999.5334958434105, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5527.611860692501, Episode Timestpes: 2526,
Epsiode Cummulative Reward: 2777.2387706637383, Episode Timestpes: 476,
Epsiode Cummulative Reward: 5564.552165687084, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5004.570827901363, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2765.485038101673, Episode Timestpes: 1526,
Epsiode Cummulative Reward: 3064.3656405210495, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 358.4888020157814, Episode Timestpes: 97,
Epsiode Cummulative Reward: 2789.832058608532, Episode Timestpes: 453,
Epsiode Cummulative Reward: 5653.5446917414665, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5588.059594750404, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1667.3507248163223, Episode Timestpes: 368,
Epsiode Cummulative Reward: 5633.395445525646, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8523.973751664162, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5018.003648400307, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 8560.955060243607, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5640.951419770718, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5638.432748138905, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5951.585720896721, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5609.048418819904, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2785.634289443493, Episode Timestpes: 1287,
Epsiode Cummulative Reward: 5595.6156024336815, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1646.3619215488434, Episode Timestpes: 251,
Epsiode Cummulative Reward: 1427.2387880682945, Episode Timestpes: 338,
Epsiode Cummulative Reward: 5613.246166646481, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5815.578292965889, Episode Timestpes: 1844,
Epsiode Cummulative Reward: 5661.940228164196, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5902.052141368389, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5995.24245095253, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 4929.011077582836, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7707.929009079933, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5562.033486664295, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 2207.1828070282936, Episode Timestpes: 289,
Epsiode Cummulative Reward: 2791.5111521482468, Episode Timestpes: 2335,
Epsiode Cummulative Reward: 8563.432713270187, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 1651.3992426395416, Episode Timestpes: 445,
Epsiode Cummulative Reward: 5626.993660509586, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9479.999946475029, Episode Timestpes: 2340,
Epsiode Cummulative Reward: 9258.22219389677, Episode Timestpes: 3338,
Epsiode Cummulative Reward: 2960.2611709833145, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9788.055528342724, Episode Timestpes: 954,
Epsiode Cummulative Reward: 9724.666628181934, Episode Timestpes: 1239,
Epsiode Cummulative Reward: 7366.231310606003, Episode Timestpes: 3928,
Epsiode Cummulative Reward: 7269.682802796364, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7366.231307506561, Episode Timestpes: 2516,
Epsiode Cummulative Reward: 2960.2611943483353, Episode Timestpes: 489,
Epsiode Cummulative Reward: 2961.100727081299, Episode Timestpes: 2642,
Epsiode Cummulative Reward: 6640.858181834221, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9741.38885396719, Episode Timestpes: 1164,
Epsiode Cummulative Reward: 2960.261170268059, Episode Timestpes: 1948,
Epsiode Cummulative Reward: 9061.05550378561, Episode Timestpes: 4226,
Epsiode Cummulative Reward: 7266.324578940868, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9693.222211539745, Episode Timestpes: 1381,
Epsiode Cummulative Reward: 7240.298470616341, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9179.944402873516, Episode Timestpes: 3691,
Epsiode Cummulative Reward: 7267.164131224155, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 9465.833287358284, Episode Timestpes: 2404,
Epsiode Cummulative Reward: 9606.666609108448, Episode Timestpes: 1770,
Epsiode Cummulative Reward: 2960.261176466942, Episode Timestpes: 2340,
Epsiode Cummulative Reward: 9680.388851463795, Episode Timestpes: 1439,
Epsiode Cummulative Reward: 7277.238769471645, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7255.4103989601135, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 5001.212663948536, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7273.880558907986, Episode Timestpes: 4500,
Epsiode Cummulative Reward: 7269.6828001737595, Episode Timestpes: 4500,
